,orderId,session,duration,orderType,instrument,instruction,quantity,quantity,filledQuantity,status,enteredTime
265,1898273507,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:36+0000
266,1898273506,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:35+0000
267,1898273519,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:49+0000
268,1898273513,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:39+0000
269,1898273512,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:38+0000
270,1898273515,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:40+0000
271,1898273514,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:39+0000
272,1898273525,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:53+0000
273,1898273524,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:52+0000
274,1898273527,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:54+0000
275,1898273526,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:53+0000
276,1898273521,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:51+0000
277,1898273520,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:50+0000
278,1898273523,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:52+0000
279,1898273522,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:51+0000
280,1898273533,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:57+0000
281,1898273532,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:56+0000
282,1898273534,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:57+0000
283,1898273529,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:55+0000
284,1898273528,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:54+0000
285,1898273531,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:56+0000
286,1898273530,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:34:55+0000
287,1898273477,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:27+0000
288,1898273476,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:27+0000
289,1898273479,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:28+0000
290,1898273478,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:27+0000
291,1898273473,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:25+0000
292,1898273472,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:25+0000
293,1898273475,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:26+0000
294,1898273474,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:26+0000
295,1898273485,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:13+0000
296,1898273484,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:13+0000
297,1898273487,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:14+0000
298,1898273486,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:14+0000
299,1898273483,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:12+0000
300,1898273493,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:17+0000
301,1898273492,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:17+0000
302,1898273495,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:18+0000
303,1898273494,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:18+0000
304,1898273489,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:15+0000
305,1898273488,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:15+0000
306,1898273491,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:16+0000
307,1898273490,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:16+0000
308,1898273501,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:32+0000
309,1898273500,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:31+0000
310,1898273503,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:33+0000
311,1898273502,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:32+0000
312,1898273497,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:20+0000
313,1898273496,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:19+0000
314,1898273498,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:28:20+0000
